Position,Coverage
103578,1828.00
103579,1828.00
103580,1828.00
103581,1829.00
103582,1829.00
103583,1829.00
103584,1829.00
103585,1829.00
103586,1828.00
103587,1828.00
103588,1828.00
103589,1828.00
103590,1828.00
103591,1828.00
103592,1828.00
103593,1828.00
103594,1827.00
103595,1827.00
103596,1829.00
103597,1829.00
103598,1829.00
103599,1829.00
103600,1829.00
103601,1829.00
103602,1829.00
103603,1829.00
103604,1830.00
103605,1830.00
103606,1830.00
103607,1830.00
103608,1830.00
103609,1830.00
103610,1829.00
103611,1829.00
103612,1829.00
103613,1829.00
103614,1829.00
103615,1830.00
103616,1830.00
103617,1830.00
103618,1830.00
103619,1830.00
103620,1830.00
103621,1830.00
103622,1830.00
103623,1830.00
103624,1830.00
103625,1830.00
103626,1830.00
103627,1830.00
103628,1829.00
103629,1829.00
103630,1828.00
103631,1828.00
103632,1828.00
103633,1828.00
103634,1828.00
103635,1828.00
103636,1828.00
103637,1828.00
103638,1828.00
103639,1828.00
103640,1828.00
103641,1828.00
103642,1828.00
103643,1828.00
103644,1828.00
103645,1828.00
103646,1828.00
103647,1828.00
103648,1828.00
103649,1828.00
103650,1828.00
103651,1829.00
103652,1830.00
103653,1830.00
103654,1830.00
103655,1830.00
103656,1830.00
103657,1831.00
103658,1831.00
103659,1831.00
103660,1831.00
103661,1831.00
103662,1831.00
103663,1831.00
103664,1830.00
103665,1830.00
103666,1831.00
103667,1831.00
103668,1830.00
103669,1830.00
103670,1830.00
103671,1830.00
103672,1829.00
103673,1829.00
103674,1830.00
103675,1830.00
103676,1831.00
103677,1831.00
103678,1831.00
103679,1831.00
103680,1831.00
103681,1831.00
103682,1831.00
103683,1831.00
103684,1830.00
103685,1829.00
103686,1829.00
103687,1829.00
103688,1829.00
103689,1830.00
103690,1830.00
103691,1830.00
103692,1829.00
103693,1828.00
103694,1828.00
103695,1829.00
103696,1830.00
103697,1830.00
103698,1830.00
103699,1830.00
103700,1830.00
103701,1831.00
103702,1831.00
103703,1831.00
103704,1831.00
103705,1831.00
103706,1831.00
103707,1831.00
103708,1831.00
103709,1830.00
103710,1830.00
103711,1830.00
103712,1830.00
103713,1830.00
103714,1829.00
103715,1829.00
103716,1829.00
103717,1830.00
103718,1830.00
103719,1830.00
103720,1830.00
103721,1829.00
103722,1829.00
103723,1829.00
103724,1830.00
103725,1831.00
103726,1831.00
103727,1831.00
103728,1831.00
103729,1831.00
103730,1831.00
103731,1831.00
103732,1832.00
103733,1832.00
103734,1832.00
103735,1832.00
103736,1832.00
103737,1831.00
103738,1831.00
103739,1831.00
103740,1831.00
103741,1830.00
103742,1830.00
103743,1830.00
103744,1829.00
103745,1828.00
103746,1828.00
103747,1828.00
103748,1828.00
103749,1828.00
103750,1828.00
103751,1828.00
103752,1828.00
103753,1829.00
103754,1829.00
103755,1829.00
103756,1829.00
103757,1829.00
103758,1829.00
103759,1830.00
103760,1832.00
103761,1833.00
103762,1833.00
103763,1833.00
103764,1833.00
103765,1833.00
103766,1834.00
103767,1833.00
103768,1833.00
103769,1833.00
103770,1834.00
103771,1833.00
103772,1833.00
103773,1833.00
103774,1833.00
103775,1833.00
103776,1832.00
103777,1832.00
103778,1831.00
103779,1831.00
103780,1831.00
103781,1831.00
103782,1831.00
103783,1831.00
103784,1830.00
103785,1830.00
103786,1830.00
103787,1830.00
103788,1830.00
103789,1830.00
103790,1830.00
103791,1829.00
103792,1828.00
103793,1828.00
103794,1829.00
103795,1829.00
103796,1829.00
103797,1828.00
103798,1827.00
103799,1828.00
103800,1828.00
103801,1827.00
103802,1827.00
103803,1827.00
103804,1827.00
103805,1827.00
103806,1827.00
103807,1827.00
103808,1827.00
103809,1828.00
103810,1827.00
103811,1827.00
103812,1828.00
103813,1828.00
103814,1828.00
103815,1828.00
103816,1828.00
103817,1828.00
103818,1828.00
103819,1828.00
103820,1828.00
103821,1828.00
103822,1828.00
103823,1829.00
103824,1829.00
103825,1829.00
103826,1829.00
103827,1829.00
103828,1829.00
103829,1828.00
103830,1828.00
103831,1828.00
103832,1828.00
103833,1828.00
103834,1829.00
103835,1829.00
103836,1828.00
103837,1828.00
103838,1828.00
103839,1828.00
103840,1828.00
103841,1829.00
103842,1829.00
103843,1829.00
103844,1829.00
103845,1829.00
103846,1829.00
103847,1829.00
103848,1828.00
103849,1828.00
103850,1828.00
103851,1828.00
103852,1829.00
103853,1829.00
103854,1829.00
103855,1830.00
103856,1830.00
103857,1830.00
103858,1830.00
103859,1830.00
103860,1830.00
103861,1831.00
103862,1831.00
103863,1831.00
103864,1831.00
103865,1831.00
103866,1831.00
103867,1830.00
103868,1830.00
103869,1830.00
103870,1830.00
103871,1830.00
103872,1831.00
103873,1831.00
103874,1830.00
103875,1830.00
103876,1830.00
103877,1831.00
103878,1831.00
103879,1831.00
103880,1831.00
103881,1831.00
103882,1831.00
103883,1831.00
103884,1831.00
103885,1831.00
103886,1831.00
103887,1831.00
103888,1831.00
103889,1831.00
103890,1832.00
103891,1832.00
103892,1832.00
103893,1832.00
103894,1831.00
103895,1832.00
103896,1832.00
103897,1832.00
103898,1833.00
103899,1833.00
103900,1833.00
103901,1832.00
103902,1832.00
103903,1832.00
103904,1832.00
103905,1832.00
103906,1832.00
103907,1830.00
103908,1831.00
103909,1830.00
103910,1829.00
103911,1829.00
103912,1828.00
103913,1828.00
103914,1828.00
103915,1828.00
103916,1828.00
103917,1828.00
103918,1828.00
103919,1828.00
103920,1827.00
103921,1827.00
103922,1827.00
103923,1827.00
103924,1826.00
103925,1826.00
103926,1826.00
103927,1826.00
103928,1825.00
103929,1825.00
103930,1825.00
103931,1825.00
103932,1825.00
103933,1824.00
103934,1825.00
103935,1825.00
103936,1825.00
103937,1825.00
103938,1825.00
103939,1825.00
103940,1825.00
103941,1824.00
103942,1824.00
103943,1825.00
103944,1825.00
103945,1824.00
103946,1824.00
103947,1824.00
103948,1824.00
103949,1824.00
103950,1824.00
103951,1823.00
103952,1823.00
103953,1822.00
103954,1822.00
103955,1823.00
103956,1823.00
103957,1823.00
103958,1823.00
103959,1823.00
103960,1823.00
103961,1823.00
103962,1821.00
103963,1821.00
103964,1821.00
103965,1821.00
103966,1820.00
103967,1820.00
103968,1820.00
103969,1821.00
103970,1821.00
103971,1821.00
103972,1821.00
103973,1821.00
103974,1821.00
103975,1821.00
103976,1821.00
103977,1821.00
103978,1821.00
103979,1821.00
103980,1821.00
103981,1821.00
103982,1821.00
103983,1821.00
103984,1821.00
103985,1820.00
103986,1820.00
103987,1819.00
103988,1819.00
103989,1818.00
103990,1818.00
103991,1818.00
103992,1818.00
103993,1817.00
103994,1817.00
103995,1817.00
103996,1818.00
103997,1818.00
103998,1818.00
103999,1819.00
104000,1818.00
104001,1818.00
104002,1818.00
104003,1818.00
104004,1818.00
104005,1818.00
104006,1817.00
104007,1819.00
104008,1819.00
104009,1820.00
104010,1820.00
104011,1821.00
104012,1821.00
104013,1821.00
104014,1821.00
104015,1821.00
104016,1821.00
104017,1821.00
104018,1822.00
104019,1821.00
104020,1820.00
104021,1820.00
104022,1820.00
104023,1820.00
104024,1820.00
104025,1820.00
104026,1822.00
104027,1822.00
104028,1822.00
104029,1822.00
104030,1822.00
104031,1822.00
104032,1822.00
104033,1822.00
104034,1822.00
104035,1822.00
104036,1822.00
104037,1822.00
104038,1822.00
104039,1822.00
104040,1822.00
104041,1822.00
104042,1823.00
104043,1823.00
104044,1823.00
104045,1823.00
104046,1823.00
104047,1823.00
104048,1823.00
104049,1823.00
104050,1823.00
104051,1823.00
104052,1823.00
104053,1824.00
104054,1824.00
104055,1824.00
104056,1823.00
104057,1822.00
104058,1823.00
104059,1823.00
104060,1823.00
104061,1823.00
104062,1823.00
104063,1823.00
104064,1823.00
104065,1823.00
104066,1823.00
104067,1823.00
104068,1823.00
104069,1823.00
104070,1823.00
104071,1822.00
104072,1822.00
104073,1822.00
104074,1822.00
104075,1822.00
104076,1822.00
104077,1822.00
104078,1822.00
104079,1822.00
104080,1822.00
104081,1822.00
104082,1822.00
104083,1823.00
104084,1824.00
104085,1824.00
104086,1823.00
104087,1823.00
104088,1823.00
104089,1823.00
104090,1823.00
104091,1823.00
104092,1823.00
104093,1823.00
104094,1823.00
104095,1824.00
104096,1824.00
104097,1824.00
104098,1824.00
104099,1823.00
104100,1823.00
104101,1824.00
104102,1825.00
104103,1827.00
104104,1827.00
104105,1827.00
104106,1827.00
104107,1827.00
104108,1829.00
104109,1829.00
104110,1829.00
104111,1829.00
104112,1829.00
104113,1828.00
104114,1828.00
104115,1827.00
104116,1828.00
104117,1828.00
104118,1828.00
104119,1828.00
104120,1828.00
104121,1828.00
104122,1828.00
104123,1828.00
104124,1827.00
104125,1827.00
104126,1828.00
104127,1828.00
104128,1828.00
104129,1828.00
104130,1827.00
104131,1827.00
104132,1828.00
104133,1828.00
104134,1828.00
104135,1828.00
104136,1827.00
104137,1827.00
104138,1826.00
104139,1826.00
104140,1825.00
104141,1825.00
104142,1825.00
104143,1825.00
104144,1826.00
104145,1826.00
104146,1826.00
104147,1825.00
104148,1825.00
104149,1824.00
104150,1824.00
104151,1824.00
104152,1824.00
104153,1824.00
104154,1824.00
104155,1824.00
104156,1824.00
104157,1824.00
104158,1824.00
104159,1823.00
104160,1823.00
104161,1823.00
104162,1823.00
104163,1822.00
104164,1822.00
104165,1823.00
104166,1823.00
104167,1823.00
104168,1823.00
104169,1823.00
104170,1824.00
104171,1824.00
104172,1823.00
104173,1823.00
104174,1823.00
104175,1823.00
104176,1823.00
104177,1822.00
104178,1821.00
104179,1821.00
104180,1821.00
104181,1821.00
104182,1822.00
104183,1824.00
104184,1824.00
104185,1824.00
104186,1823.00
104187,1823.00
104188,1823.00
104189,1823.00
104190,1823.00
104191,1824.00
104192,1824.00
104193,1824.00
104194,1824.00
104195,1824.00
104196,1824.00
104197,1823.00
104198,1823.00
104199,1823.00
104200,1822.00
104201,1822.00
104202,1822.00
104203,1823.00
104204,1823.00
104205,1823.00
104206,1823.00
104207,1823.00
104208,1823.00
104209,1823.00
104210,1823.00
104211,1823.00
104212,1823.00
104213,1824.00
104214,1824.00
104215,1824.00
104216,1824.00
104217,1824.00
104218,1824.00
104219,1824.00
104220,1825.00
104221,1826.00
104222,1826.00
104223,1826.00
104224,1826.00
104225,1826.00
104226,1826.00
104227,1826.00
104228,1826.00
104229,1826.00
104230,1826.00
104231,1826.00
104232,1826.00
104233,1826.00
104234,1826.00
104235,1826.00
104236,1826.00
104237,1826.00
104238,1826.00
104239,1826.00
104240,1827.00
104241,1827.00
104242,1827.00
104243,1827.00
104244,1827.00
104245,1827.00
104246,1827.00
104247,1827.00
104248,1828.00
104249,1828.00
104250,1828.00
104251,1828.00
104252,1827.00
104253,1827.00
104254,1828.00
104255,1828.00
104256,1828.00
104257,1828.00
104258,1828.00
104259,1827.00
104260,1827.00
104261,1827.00
104262,1827.00
104263,1828.00
104264,1828.00
104265,1828.00
104266,1828.00
104267,1828.00
104268,1828.00
104269,1828.00
104270,1828.00
104271,1828.00
104272,1828.00
104273,1827.00
104274,1827.00
104275,1827.00
104276,1828.00
104277,1828.00
104278,1828.00
104279,1828.00
104280,1829.00
104281,1829.00
104282,1829.00
104283,1829.00
104284,1829.00
104285,1829.00
104286,1829.00
104287,1829.00
104288,1829.00
104289,1829.00
104290,1829.00
104291,1829.00
104292,1829.00
104293,1829.00
104294,1828.00
104295,1828.00
104296,1828.00
104297,1828.00
104298,1829.00
104299,1829.00
104300,1829.00
104301,1829.00
104302,1828.00
104303,1828.00
104304,1828.00
104305,1827.00
104306,1826.00
104307,1826.00
104308,1826.00
104309,1826.00
104310,1826.00
104311,1825.00
104312,1825.00
104313,1826.00
104314,1826.00
104315,1826.00
104316,1826.00
104317,1826.00
104318,1826.00
104319,1826.00
104320,1825.00
104321,1825.00
104322,1825.00
104323,1824.00
104324,1824.00
104325,1824.00
104326,1824.00
104327,1824.00
104328,1824.00
104329,1824.00
104330,1823.00
104331,1823.00
104332,1823.00
104333,1823.00
104334,1822.00
104335,1822.00
104336,1822.00
104337,1822.00
104338,1821.00
104339,1820.00
104340,1821.00
104341,1822.00
104342,1822.00
104343,1822.00
104344,1822.00
104345,1822.00
104346,1822.00
104347,1822.00
104348,1823.00
104349,1823.00
104350,1822.00
104351,1822.00
104352,1822.00
104353,1822.00
104354,1821.00
104355,1820.00
104356,1820.00
104357,1820.00
104358,1820.00
104359,1820.00
104360,1820.00
104361,1820.00
104362,1821.00
104363,1821.00
104364,1820.00
104365,1819.00
104366,1819.00
104367,1819.00
104368,1819.00
104369,1818.00
104370,1818.00
104371,1818.00
104372,1818.00
104373,1818.00
104374,1818.00
104375,1818.00
104376,1817.00
104377,1817.00
104378,1816.00
104379,1816.00
104380,1816.00
104381,1816.00
104382,1817.00
104383,1818.00
104384,1819.00
104385,1818.00
104386,1818.00
104387,1818.00
104388,1817.00
104389,1817.00
104390,1817.00
104391,1816.00
104392,1816.00
104393,1816.00
104394,1816.00
104395,1816.00
104396,1814.00
104397,1814.00
104398,1815.00
104399,1815.00
104400,1815.00
104401,1815.00
104402,1815.00
104403,1814.00
104404,1812.00
104405,1812.00
104406,1812.00
104407,1811.00
104408,1809.00
104409,1808.00
104410,1808.00
104411,1808.00
104412,1808.00
104413,1808.00
104414,1808.00
104415,1808.00
104416,1807.00
104417,1807.00
104418,1807.00
104419,1808.00
104420,1808.00
104421,1807.00
104422,1807.00
104423,1807.00
104424,1807.00
104425,1807.00
104426,1807.00
104427,1807.00
104428,1807.00
104429,1807.00
104430,1807.00
104431,1807.00
104432,1806.00
104433,1806.00
104434,1805.00
104435,1804.00
104436,1804.00
104437,1804.00
104438,1803.00
104439,1803.00
104440,1804.00
104441,1804.00
104442,1805.00
104443,1805.00
104444,1804.00
104445,1804.00
104446,1805.00
104447,1805.00
104448,1806.00
104449,1806.00
104450,1805.00
104451,1805.00
104452,1804.00
104453,1804.00
104454,1804.00
104455,1804.00
104456,1804.00
104457,1804.00
104458,1804.00
104459,1804.00
104460,1804.00
104461,1805.00
104462,1805.00
104463,1806.00
104464,1806.00
104465,1806.00
104466,1806.00
104467,1806.00
104468,1806.00
104469,1806.00
104470,1806.00
104471,1805.00
104472,1805.00
104473,1804.00
104474,1804.00
104475,1804.00
104476,1804.00
104477,1804.00
104478,1805.00
104479,1805.00
104480,1805.00
104481,1805.00
104482,1805.00
104483,1805.00
104484,1805.00
104485,1805.00
104486,1805.00
104487,1805.00
104488,1804.00
104489,1805.00
104490,1804.00
104491,1804.00
104492,1804.00
104493,1804.00
104494,1804.00
104495,1804.00
104496,1805.00
104497,1805.00
104498,1805.00
104499,1804.00
104500,1805.00
104501,1806.00
104502,1804.00
104503,1804.00
104504,1804.00
104505,1804.00
104506,1804.00
104507,1804.00
104508,1804.00
104509,1804.00
104510,1804.00
104511,1804.00
104512,1805.00
104513,1805.00
104514,1805.00
104515,1805.00
104516,1805.00
104517,1805.00
104518,1805.00
104519,1805.00
104520,1805.00
104521,1805.00
104522,1806.00
104523,1806.00
104524,1806.00
104525,1807.00
104526,1807.00
104527,1807.00
104528,1807.00
104529,1806.00
104530,1806.00
104531,1807.00
104532,1806.00
104533,1806.00
104534,1806.00
104535,1807.00
104536,1807.00
104537,1807.00
104538,1807.00
104539,1806.00
104540,1805.00
104541,1805.00
104542,1804.00
104543,1803.00
104544,1803.00
104545,1803.00
104546,1804.00
104547,1804.00
104548,1804.00
104549,1805.00
104550,1805.00
104551,1805.00
104552,1805.00
104553,1805.00
104554,1805.00
104555,1806.00
104556,1805.00
104557,1805.00
104558,1805.00
104559,1805.00
104560,1805.00
104561,1805.00
104562,1805.00
104563,1804.00
104564,1804.00
104565,1803.00
104566,1803.00
104567,1803.00
104568,1803.00
104569,1803.00
104570,1803.00
104571,1803.00
104572,1803.00
104573,1803.00
104574,1802.00
104575,1802.00
104576,1803.00
104577,1803.00
104578,1802.00
104579,1802.00
104580,1802.00
104581,1802.00
104582,1801.00
104583,1801.00
104584,1801.00
104585,1802.00
104586,1802.00
104587,1803.00
104588,1803.00
104589,1803.00
104590,1803.00
104591,1803.00
104592,1804.00
104593,1804.00
104594,1804.00
104595,1804.00
104596,1804.00
104597,1804.00
104598,1803.00
104599,1803.00
104600,1803.00
104601,1803.00
104602,1803.00
104603,1803.00
104604,1803.00
104605,1803.00
104606,1802.00
104607,1802.00
104608,1802.00
104609,1802.00
104610,1801.00
104611,1801.00
104612,1801.00
104613,1802.00
104614,1802.00
104615,1802.00
104616,1802.00
104617,1802.00
104618,1802.00
104619,1802.00
104620,1801.00
104621,1801.00
104622,1802.00
104623,1802.00
104624,1802.00
104625,1802.00
104626,1802.00
104627,1802.00
104628,1802.00
104629,1803.00
104630,1803.00
104631,1803.00
104632,1803.00
104633,1803.00
104634,1803.00
104635,1804.00
104636,1804.00
104637,1804.00
104638,1803.00
104639,1803.00
104640,1803.00
104641,1803.00
104642,1804.00
104643,1803.00
104644,1803.00
104645,1801.00
104646,1799.00
104647,1799.00
104648,1799.00
104649,1799.00
104650,1799.00
104651,1799.00
104652,1799.00
104653,1799.00
104654,1800.00
104655,1802.00
104656,1804.00
104657,1804.00
104658,1804.00
104659,1804.00
104660,1803.00
104661,1802.00
104662,1802.00
104663,1802.00
104664,1804.00
104665,1802.00
104666,1802.00
104667,1802.00
104668,1802.00
104669,1802.00
104670,1801.00
104671,1801.00
104672,1801.00
104673,1801.00
104674,1801.00
104675,1801.00
104676,1801.00
104677,1801.00
104678,1801.00
104679,1803.00
104680,1803.00
104681,1803.00
104682,1803.00
104683,1804.00
104684,1804.00
104685,1803.00
104686,1803.00
104687,1803.00
104688,1803.00
104689,1803.00
104690,1803.00
104691,1803.00
104692,1803.00
104693,1803.00
104694,1803.00
104695,1803.00
104696,1803.00
104697,1803.00
104698,1804.00
104699,1804.00
104700,1804.00
104701,1805.00
104702,1805.00
104703,1806.00
104704,1806.00
104705,1806.00
104706,1807.00
104707,1807.00
104708,1807.00
104709,1807.00
104710,1807.00
104711,1807.00
104712,1807.00
104713,1807.00
104714,1806.00
104715,1806.00
104716,1808.00
104717,1808.00
104718,1808.00
104719,1808.00
104720,1808.00
104721,1808.00
104722,1808.00
104723,1806.00
104724,1806.00
104725,1806.00
104726,1806.00
104727,1806.00
104728,1806.00
104729,1806.00
104730,1806.00
104731,1806.00
104732,1806.00
104733,1807.00
104734,1807.00
104735,1807.00
104736,1808.00
104737,1808.00
104738,1808.00
104739,1807.00
104740,1806.00
104741,1807.00
104742,1808.00
104743,1809.00
104744,1808.00
104745,1808.00
104746,1808.00
104747,1808.00
104748,1808.00
104749,1808.00
104750,1808.00
104751,1809.00
104752,1809.00
104753,1809.00
104754,1809.00
104755,1810.00
104756,1810.00
104757,1810.00
104758,1810.00
104759,1811.00
104760,1811.00
104761,1811.00
104762,1811.00
104763,1811.00
104764,1811.00
104765,1810.00
104766,1810.00
104767,1810.00
104768,1810.00
104769,1810.00
104770,1810.00
104771,1810.00
104772,1810.00
104773,1811.00
104774,1811.00
104775,1809.00
104776,1809.00
104777,1810.00
104778,1810.00
104779,1811.00
104780,1810.00
104781,1811.00
104782,1811.00
104783,1811.00
104784,1811.00
104785,1811.00
104786,1811.00
104787,1811.00
104788,1811.00
104789,1811.00
104790,1812.00
104791,1812.00
104792,1812.00
104793,1812.00
104794,1812.00
104795,1812.00
104796,1812.00
104797,1812.00
104798,1812.00
104799,1812.00
104800,1812.00
104801,1812.00
104802,1812.00
104803,1812.00
104804,1812.00
104805,1812.00
104806,1811.00
104807,1811.00
104808,1811.00
104809,1811.00
104810,1811.00
104811,1811.00
104812,1811.00
104813,1811.00
104814,1813.00
104815,1813.00
104816,1814.00
104817,1814.00
104818,1815.00
104819,1817.00
104820,1816.00
104821,1816.00
104822,1816.00
104823,1816.00
104824,1817.00
104825,1817.00
104826,1817.00
104827,1817.00
104828,1817.00
104829,1818.00
104830,1818.00
104831,1818.00
104832,1818.00
104833,1818.00
104834,1819.00
104835,1818.00
104836,1819.00
104837,1819.00
104838,1819.00
104839,1819.00
104840,1819.00
104841,1819.00
104842,1819.00
104843,1819.00
104844,1819.00
104845,1819.00
104846,1819.00
104847,1819.00
104848,1818.00
104849,1818.00
104850,1818.00
104851,1818.00
104852,1818.00
104853,1818.00
104854,1818.00
104855,1818.00
104856,1818.00
104857,1818.00
104858,1818.00
104859,1819.00
104860,1818.00
104861,1818.00
104862,1818.00
104863,1818.00
104864,1818.00
104865,1818.00
104866,1817.00
104867,1818.00
104868,1818.00
104869,1818.00
104870,1818.00
104871,1818.00
104872,1818.00
104873,1818.00
104874,1817.00
104875,1817.00
104876,1817.00
104877,1816.00
104878,1814.00
104879,1812.00
104880,1812.00
104881,1812.00
104882,1815.00
104883,1817.00
104884,1817.00
104885,1817.00
104886,1817.00
104887,1816.00
104888,1815.00
104889,1815.00
104890,1815.00
104891,1815.00
104892,1815.00
104893,1815.00
104894,1815.00
104895,1814.00
104896,1814.00
104897,1814.00
104898,1814.00
104899,1814.00
104900,1814.00
104901,1815.00
104902,1815.00
104903,1815.00
104904,1815.00
104905,1817.00
104906,1817.00
104907,1817.00
104908,1817.00
104909,1816.00
104910,1815.00
104911,1815.00
104912,1815.00
104913,1815.00
104914,1815.00
104915,1816.00
104916,1815.00
104917,1815.00
104918,1815.00
104919,1815.00
104920,1815.00
104921,1816.00
104922,1816.00
104923,1816.00
104924,1816.00
104925,1817.00
104926,1817.00
104927,1817.00
104928,1817.00
104929,1817.00
104930,1817.00
104931,1817.00
104932,1817.00
104933,1816.00
104934,1817.00
104935,1817.00
104936,1817.00
104937,1816.00
104938,1816.00
104939,1816.00
104940,1815.00
104941,1815.00
104942,1815.00
104943,1815.00
104944,1815.00
104945,1815.00
104946,1814.00
104947,1814.00
104948,1814.00
104949,1814.00
104950,1813.00
104951,1813.00
104952,1813.00
104953,1813.00
104954,1813.00
104955,1813.00
104956,1814.00
104957,1814.00
104958,1814.00
104959,1814.00
104960,1814.00
104961,1814.00
104962,1814.00
104963,1814.00
104964,1814.00
104965,1814.00
104966,1814.00
104967,1814.00
104968,1814.00
104969,1813.00
104970,1813.00
104971,1811.00
104972,1811.00
104973,1811.00
104974,1810.00
104975,1810.00
104976,1810.00
104977,1810.00
104978,1810.00
104979,1813.00
104980,1813.00
104981,1813.00
104982,1813.00
104983,1813.00
104984,1813.00
104985,1813.00
104986,1813.00
104987,1813.00
104988,1813.00
104989,1813.00
104990,1813.00
104991,1813.00
104992,1813.00
104993,1813.00
104994,1813.00
104995,1813.00
104996,1813.00
104997,1813.00
104998,1813.00
104999,1813.00
105000,1813.00
105001,1811.00
105002,1811.00
105003,1811.00
105004,1811.00
105005,1811.00
105006,1811.00
105007,1811.00
105008,1811.00
105009,1811.00
105010,1813.00
105011,1813.00
105012,1813.00
105013,1813.00
105014,1813.00
105015,1814.00
105016,1815.00
105017,1815.00
105018,1815.00
105019,1815.00
105020,1815.00
105021,1814.00
105022,1814.00
105023,1814.00
105024,1814.00
105025,1814.00
105026,1814.00
105027,1814.00
105028,1815.00
105029,1815.00
105030,1815.00
105031,1814.00
105032,1814.00
105033,1814.00
105034,1814.00
105035,1814.00
105036,1814.00
105037,1814.00
105038,1814.00
105039,1814.00
105040,1814.00
105041,1814.00
105042,1814.00
105043,1814.00
105044,1814.00
105045,1813.00
105046,1813.00
105047,1813.00
105048,1813.00
105049,1813.00
105050,1813.00
105051,1814.00
105052,1814.00
105053,1813.00
105054,1813.00
105055,1813.00
105056,1814.00
105057,1814.00
105058,1814.00
105059,1814.00
105060,1814.00
105061,1814.00
105062,1813.00
105063,1814.00
105064,1814.00
105065,1813.00
105066,1813.00
105067,1813.00
105068,1813.00
105069,1813.00
105070,1813.00
105071,1813.00
105072,1813.00
105073,1814.00
105074,1814.00
105075,1815.00
105076,1815.00
105077,1815.00
105078,1816.00
105079,1816.00
105080,1817.00
105081,1817.00
105082,1818.00
105083,1818.00
105084,1818.00
105085,1818.00
105086,1818.00
105087,1818.00
105088,1818.00
105089,1818.00
105090,1818.00
105091,1818.00
105092,1818.00
105093,1818.00
105094,1818.00
105095,1818.00
105096,1817.00
105097,1816.00
105098,1816.00
105099,1816.00
105100,1816.00
105101,1816.00
105102,1817.00
105103,1817.00
105104,1817.00
105105,1817.00
105106,1817.00
105107,1816.00
105108,1816.00
105109,1815.00
105110,1814.00
105111,1813.00
105112,1813.00
105113,1813.00
105114,1812.00
105115,1812.00
105116,1812.00
105117,1812.00
105118,1812.00
105119,1812.00
105120,1812.00
105121,1812.00
105122,1812.00
105123,1812.00
105124,1812.00
105125,1812.00
105126,1812.00
105127,1812.00
105128,1812.00
105129,1812.00
105130,1812.00
105131,1812.00
105132,1812.00
105133,1813.00
105134,1814.00
105135,1814.00
105136,1813.00
105137,1812.00
105138,1812.00
105139,1812.00
105140,1811.00
105141,1811.00
105142,1812.00
105143,1812.00
105144,1812.00
105145,1812.00
105146,1812.00
105147,1813.00
105148,1813.00
105149,1813.00
105150,1813.00
105151,1813.00
105152,1812.00
105153,1812.00
105154,1813.00
105155,1813.00
105156,1813.00
105157,1813.00
105158,1813.00
105159,1814.00
105160,1814.00
105161,1814.00
105162,1814.00
105163,1814.00
105164,1814.00
105165,1814.00
105166,1814.00
105167,1813.00
105168,1813.00
105169,1813.00
105170,1813.00
105171,1813.00
105172,1814.00
105173,1815.00
105174,1815.00
105175,1815.00
105176,1815.00
105177,1815.00
105178,1815.00
105179,1815.00
105180,1815.00
105181,1815.00
105182,1815.00
105183,1815.00
105184,1815.00
105185,1815.00
105186,1816.00
105187,1817.00
105188,1817.00
105189,1817.00
105190,1815.00
105191,1815.00
105192,1815.00
105193,1815.00
105194,1815.00
105195,1815.00
105196,1816.00
105197,1816.00
105198,1816.00
105199,1816.00
105200,1815.00
105201,1815.00
105202,1815.00
105203,1815.00
105204,1815.00
105205,1815.00
105206,1815.00
105207,1815.00
105208,1815.00
105209,1815.00
105210,1815.00
105211,1815.00
105212,1815.00
105213,1815.00
105214,1815.00
105215,1816.00
105216,1816.00
105217,1816.00
105218,1816.00
105219,1815.00
105220,1814.00
105221,1814.00
105222,1814.00
105223,1813.00
105224,1812.00
105225,1812.00
105226,1812.00
105227,1812.00
105228,1812.00
105229,1811.00
105230,1812.00
105231,1812.00
105232,1812.00
105233,1813.00
105234,1812.00
105235,1812.00
105236,1811.00
105237,1811.00
105238,1811.00
105239,1811.00
105240,1811.00
105241,1811.00
105242,1810.00
105243,1810.00
105244,1810.00
105245,1810.00
105246,1809.00
105247,1809.00
105248,1809.00
105249,1809.00
105250,1809.00
105251,1809.00
105252,1809.00
105253,1808.00
105254,1808.00
105255,1809.00
105256,1810.00
105257,1810.00
105258,1810.00
105259,1810.00
105260,1810.00
105261,1811.00
105262,1811.00
105263,1811.00
105264,1811.00
105265,1810.00
105266,1810.00
105267,1810.00
105268,1810.00
105269,1810.00
105270,1810.00
105271,1811.00
105272,1811.00
105273,1811.00
105274,1810.00
105275,1809.00
105276,1809.00
105277,1809.00
105278,1809.00
105279,1811.00
105280,1811.00
105281,1811.00
105282,1812.00
105283,1812.00
105284,1812.00
105285,1812.00
105286,1812.00
105287,1812.00
105288,1812.00
105289,1812.00
105290,1812.00
105291,1812.00
105292,1812.00
105293,1812.00
105294,1812.00
105295,1811.00
105296,1810.00
105297,1809.00
105298,1810.00
105299,1810.00
105300,1810.00
105301,1809.00
105302,1809.00
105303,1808.00
105304,1808.00
105305,1808.00
105306,1807.00
105307,1806.00
105308,1808.00
105309,1808.00
105310,1808.00
105311,1808.00
105312,1808.00
105313,1808.00
105314,1808.00
105315,1808.00
105316,1808.00
105317,1807.00
105318,1807.00
105319,1806.00
105320,1804.00
105321,1804.00
105322,1804.00
105323,1804.00
105324,1804.00
105325,1804.00
105326,1805.00
